,bedrooms,year_since_1st_renovation,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,last_modification,have_basement
264,2.0,90,1.0,1010,3885,1.5,0,0,4,1010,0,1906,1990,2788,35,53,0,1990,false
265,2.0,100,1.0,820,2723,1.0,0,0,3,820,0,1921,2000,3345,35,47,0,2000,false
266,5.0,78,2.5,2420,8560,1.0,0,2,3,1620,800,1978,0,2980,35,57,0,1978,true
267,3.0,104,2.25,1770,8165,2.0,0,0,3,1770,0,1977,2004,621,19,22,0,2004,false
268,2.0,103,2.0,1350,3900,1.0,0,0,3,1350,0,2003,0,1994,31,32,0,2003,false
269,3.0,20,1.75,1960,4788,1.0,0,0,4,1090,870,1920,0,3739,35,54,0,1920,true
270,4.0,56,2.5,3305,16164,1.5,0,0,5,2245,1060,1922,1956,1327,36,62,0,1956,true
271,2.0,111,2.25,2550,5663,1.0,0,0,3,1720,830,2011,0,491,32,34,0,2011,true
272,5.0,85,3.75,4130,226076,2.0,0,0,3,3170,960,1985,0,605,42,44,0,1985,true
273,4.0,105,1.5,2310,13300,1.0,0,0,3,1890,420,1950,2005,4476,8,3,0,2005,true
274,4.0,105,2.0,1650,5000,1.0,0,0,3,1650,0,1955,2005,3821,35,56,0,2005,false
275,4.0,113,2.5,2650,4316,1.5,0,0,3,1520,1130,1905,2013,1548,35,55,0,2013,true
276,4.0,108,2.25,1890,5940,1.0,0,1,3,1470,420,1963,2008,505,35,53,0,2008,true
277,3.0,67,1.75,2190,8000,1.0,0,0,4,2190,0,1967,0,2747,14,13,0,1967,false
278,3.0,100,2.5,2030,6500,2.0,0,0,3,2030,0,1988,2000,3270,16,15,0,2000,false
279,3.0,102,3.0,2270,5175,2.0,0,0,3,2130,140,2002,0,404,32,34,0,2002,true
280,3.0,17,2.0,1610,4160,1.0,0,0,4,1010,600,1917,0,3226,35,63,0,1917,true
281,2.0,83,1.0,760,3001,1.0,0,0,3,760,0,1913,1983,1376,35,64,0,1983,false
282,2.0,78,1.0,1640,17335,1.0,0,0,3,840,800,1978,0,2776,31,32,0,1978,true
283,3.0,85,2.25,1630,12295,2.0,0,0,4,1630,0,1985,0,1615,32,36,0,1985,false
284,6.0,45,2.5,3560,6480,2.5,0,0,4,3560,0,1914,1945,4337,35,53,0,1945,false
285,3.0,90,3.0,2960,5500,2.0,0,2,3,2440,520,1937,1990,2898,35,74,0,1990,true
286,3.0,87,2.5,1940,37565,1.0,0,0,4,1940,0,1987,0,1751,16,15,0,1987,false
287,3.0,85,2.0,1410,7566,1.0,0,0,3,1410,0,1985,0,395,18,18,0,1985,false
288,3.0,68,1.0,1040,16986,1.0,0,0,4,1040,0,1968,0,1458,32,37,0,1968,false
289,2.0,44,1.0,820,6400,1.0,0,0,4,820,0,1944,0,3655,35,61,0,1944,false
290,2.0,101,1.0,910,22000,1.0,0,0,3,910,0,1956,2001,773,0,0,0,2001,false
291,7.0,84,5.75,3700,7647,2.0,0,1,3,3700,0,1948,1984,984,20,67,0,1984,false
292,4.0,68,2.5,2180,11200,1.0,0,0,4,2180,0,1968,0,1531,42,41,0,1968,false
293,3.0,100,2.5,1600,4271,2.0,0,0,3,1600,0,2000,0,3497,1,0,0,2000,false
294,3.0,88,1.75,1500,6180,1.0,0,0,4,1060,440,1947,1988,3022,35,57,0,1988,true
295,3.0,106,1.0,1340,4284,1.0,0,0,3,1080,260,1910,2006,3372,35,48,0,2006,true
296,3.0,85,2.0,1860,13374,1.0,0,0,3,1860,0,1985,0,40,16,15,0,1985,false
297,3.0,5,2.0,2540,7200,1.5,0,3,4,1600,940,1905,0,3505,35,64,0,1905,true
298,2.0,12,1.0,1040,13100,1.0,0,0,5,1040,0,1912,0,3960,18,20,0,1912,false
299,3.0,112,1.5,1380,11130,1.0,0,0,3,1380,0,1960,2012,2693,14,2,0,2012,false
300,3.0,100,1.75,1640,10762,1.0,0,0,3,1130,510,1988,2000,2351,9,26,0,2000,true
301,5.0,58,1.75,3000,6000,1.0,0,0,5,1500,1500,1958,0,4243,35,71,0,1958,true
302,4.0,97,2.75,2140,13000,1.0,0,0,3,1320,820,1968,1997,1597,17,16,0,1997,true
303,3.0,82,2.0,1760,6428,1.0,0,0,4,980,780,1942,1982,1815,35,74,0,1982,true
304,3.0,101,2.25,1660,8307,1.0,0,0,4,1660,0,1961,2001,3692,36,62,0,2001,false
305,3.0,109,2.5,1830,13042,2.0,0,0,3,1830,0,1990,2009,2215,21,23,0,2009,false
306,4.0,79,2.0,2210,8556,1.0,0,1,4,1210,1000,1954,1979,2728,35,74,0,1979,true
307,4.0,110,1.0,1490,6600,1.0,0,0,3,1490,0,1969,2010,684,6,69,0,2010,false
308,3.0,105,1.5,1260,1270,2.0,0,0,3,1040,220,2005,0,294,35,62,0,2005,true
309,5.0,107,4.5,4270,8076,2.0,0,0,3,3400,870,2007,0,220,19,21,0,2007,true
310,4.0,106,3.5,3900,8391,2.0,0,0,3,3900,0,2006,0,205,19,21,0,2006,false
311,2.0,108,2.5,1150,1027,3.0,0,0,3,1150,0,2008,0,2938,35,47,0,2008,false
312,4.0,114,2.75,2656,21195,2.0,0,0,3,2656,0,2014,0,2683,1,0,0,2014,false
313,5.0,108,2.75,2410,5003,1.0,0,0,3,1410,1000,2008,0,4102,35,57,0,2008,true
314,3.0,109,2.25,1606,1452,3.0,0,0,3,1606,0,2009,0,500,35,60,0,2009,false
315,2.0,106,1.0,820,681,3.0,0,0,3,820,0,2006,0,3491,35,47,0,2006,false
316,2.0,89,1.0,1540,6872,1.0,0,0,4,820,720,1946,1989,2448,35,58,0,1989,true
317,3.0,12,2.75,2090,8354,2.0,0,0,3,2090,0,2012,1912,2429,11,11,0,1912,false
318,5.0,71,2.5,3160,11470,1.0,0,0,4,1780,1380,1971,0,3976,23,25,0,1971,true
319,4.0,104,1.75,1730,8320,1.0,0,0,3,1230,500,1977,2004,2613,14,13,0,2004,true
320,3.0,111,1.0,1670,4080,1.0,0,0,3,1170,500,1967,2011,3577,35,54,0,2011,true
321,4.0,105,2.5,2550,4630,2.0,0,0,3,2550,0,2005,0,1460,33,43,0,2005,false
322,5.0,68,3.0,3040,9601,1.0,0,0,5,1970,1070,1968,0,3512,23,25,0,1968,true
323,3.0,71,1.0,1250,4620,1.5,0,0,4,1150,100,1900,1971,2924,35,47,0,1971,true
324,4.0,102,2.5,2020,6236,2.0,0,0,3,2020,0,2002,0,3240,0,0,0,2002,false
325,4.0,103,2.5,2660,5500,2.0,0,2,3,2660,0,2003,0,1237,16,17,0,2003,false
326,2.0,103,1.5,980,5000,2.0,0,0,3,980,0,1922,2003,2018,37,75,0,2003,false
327,3.0,77,2.5,1960,8000,1.0,0,0,4,1290,670,1977,0,468,19,22,0,1977,true
328,2.0,105,1.0,720,5040,1.0,0,0,3,720,0,1955,2005,4236,35,49,0,2005,false
329,2.0,97,2.5,1360,1349,2.0,0,0,3,1050,310,1997,0,3734,35,53,0,1997,true
330,2.0,106,2.0,1870,4950,1.0,0,0,3,1870,0,2006,0,2036,31,32,0,2006,false
331,4.0,103,1.5,2130,8800,1.0,0,0,3,1100,1030,1962,2003,2114,18,20,0,2003,true
332,4.0,94,2.5,1810,6509,2.0,0,0,3,1810,0,1994,0,954,18,26,0,1994,false
333,2.0,113,1.75,2200,89298,1.0,0,0,3,1100,1100,1973,2013,2396,16,15,0,2013,true
334,3.0,28,2.5,1690,4500,1.5,0,1,4,1690,0,1928,0,3095,35,55,0,1928,false
335,3.0,89,2.5,1940,8547,1.0,0,0,3,1460,480,1989,0,2445,18,18,0,1989,true
336,4.0,103,2.5,2320,6270,2.0,0,0,3,2320,0,2004,2003,994,18,26,0,2003,false
337,4.0,88,1.75,2060,26036,1.0,0,0,4,1160,900,1947,1988,1380,26,68,0,1988,true
338,4.0,10,1.0,3410,5000,2.0,0,0,5,2190,1220,1910,0,2183,35,64,0,1910,true
339,4.0,80,2.25,2250,41688,2.0,0,0,3,2250,0,1980,0,3944,31,32,0,1980,false
340,3.0,75,1.75,1390,7399,1.0,0,0,4,1390,0,1975,0,398,18,19,0,1975,false
341,2.0,103,1.0,1060,4960,1.0,0,0,3,1060,0,1926,2003,4188,35,47,0,2003,false
342,3.0,79,1.0,1490,8995,1.0,0,0,4,1490,0,1954,1979,568,35,69,0,1979,false
343,4.0,105,1.75,2480,9195,1.0,0,0,3,1390,1090,1950,2005,2550,3,3,0,2005,true
344,5.0,75,2.25,2440,20828,1.5,0,0,4,2440,0,1975,0,762,18,26,0,1975,false
345,3.0,80,1.5,2240,87625,1.5,0,0,2,1480,760,1980,0,1519,1,45,0,1980,true
346,3.0,93,2.5,1920,7229,2.0,0,0,3,1920,0,1993,0,1563,14,2,0,1993,false
347,3.0,44,1.75,1890,9920,1.0,0,0,3,1230,660,1944,0,880,35,60,0,1944,true
348,4.0,101,1.75,2250,13515,1.0,0,0,4,2150,100,1940,2001,3370,18,18,0,2001,true
349,2.0,23,1.0,1270,3008,1.0,0,0,4,650,620,1923,0,3220,35,57,0,1923,true
350,2.0,93,1.5,960,1808,2.0,0,0,3,960,0,1993,0,1443,35,59,0,1993,false
351,4.0,102,2.5,3290,6465,2.0,0,0,3,3290,0,2002,0,91,33,43,0,2002,false
352,4.0,93,1.75,2000,6120,1.0,0,0,3,1100,900,1965,1993,3663,35,71,0,1993,true
353,2.0,48,1.0,1020,8155,1.0,0,0,4,1020,0,1948,0,676,35,70,0,1948,false
354,4.0,111,1.75,1840,9600,1.0,0,0,3,1220,620,1967,2011,3595,31,31,0,2011,true
355,3.0,73,1.75,1980,6760,1.0,0,0,4,1980,0,1973,0,2714,3,7,0,1973,false
356,6.0,90,3.0,3510,5760,2.5,0,0,4,3510,0,1906,1990,4138,35,53,0,1990,false
357,2.0,25,1.75,1230,3600,1.5,0,0,5,1230,0,1925,0,2236,35,58,0,1925,false
358,4.0,103,2.5,2280,65836,2.0,0,0,3,2280,0,2004,2003,778,42,44,0,2003,false
359,3.0,52,1.75,2430,12757,1.0,0,2,4,1340,1090,1952,0,4493,3,3,0,1952,true
360,3.0,108,2.5,2920,3942,3.0,0,0,3,2920,0,2008,0,45,32,34,0,2008,false
361,4.0,30,2.75,2280,2850,1.5,0,0,4,1540,740,1930,0,4109,35,54,0,1930,true
362,3.0,105,2.0,1510,43560,1.0,0,0,3,1510,0,1954,2005,750,42,44,0,2005,false
363,3.0,69,1.75,950,6000,1.0,0,0,3,790,160,1939,1969,511,35,51,0,1969,true
364,3.0,102,2.5,1190,3000,2.0,0,0,3,1190,0,2002,0,477,40,71,0,2002,false
365,3.0,92,1.75,1310,9282,1.0,0,0,4,1310,0,1976,1992,1314,31,31,0,1992,false
366,5.0,102,3.25,2800,3200,1.5,0,0,5,1910,890,1932,2002,2948,35,52,0,2002,true
367,3.0,91,2.5,1750,3354,2.0,0,0,4,1750,0,1991,0,153,19,21,0,1991,false
368,3.0,18,1.75,1320,5750,1.5,0,0,5,1320,0,1918,0,1787,35,55,0,1918,false
369,4.0,89,2.5,2460,7350,2.0,0,0,3,2460,0,1989,0,2759,14,13,0,1989,false
370,3.0,110,2.0,1240,10800,1.0,0,0,3,1240,0,1967,2010,1307,32,36,0,2010,false
371,3.0,109,1.5,1260,7964,1.0,0,0,4,1260,0,1955,2009,1255,10,66,0,2009,false
372,6.0,40,2.25,2820,15600,1.5,0,2,5,1970,850,1940,0,1062,6,68,0,1940,true
373,4.0,90,3.25,3820,24166,2.0,0,1,4,3310,510,1990,0,4262,23,25,0,1990,true
374,3.0,108,2.5,1540,1614,3.0,0,0,3,1470,70,2008,0,4373,35,47,0,2008,true
375,2.0,72,2.0,1550,435600,1.5,0,0,2,1550,0,1972,0,2950,38,38,0,1972,false
376,3.0,114,1.75,1460,7700,1.0,0,0,3,1460,0,1979,2014,1116,31,31,0,2014,false
377,3.0,101,1.0,1390,16000,1.0,0,0,4,1390,0,1960,2001,2712,0,0,0,2001,false
378,3.0,100,3.25,2640,4080,2.0,0,0,3,1840,800,1912,2000,3379,35,48,0,2000,true
379,3.0,100,1.75,1590,9620,1.0,0,0,3,1590,0,1988,2000,3432,32,37,0,2000,false
380,4.0,41,2.0,1910,6960,1.5,0,0,5,1910,0,1941,0,3994,35,47,0,1941,false
381,3.0,107,2.75,2015,16807,2.0,1,4,3,2015,0,2007,0,2536,6,68,0,2007,false
382,3.0,12,1.75,1410,1197,3.0,0,0,3,1410,0,2012,1912,3085,35,47,0,1912,false
383,2.0,105,1.5,1110,957,2.0,0,0,3,930,180,2005,0,839,35,58,0,2005,true
384,2.0,107,1.25,860,1277,2.0,0,0,3,860,0,2007,0,1781,35,64,0,2007,false
385,3.0,111,2.5,2310,4729,2.0,0,0,3,2310,0,2011,0,4045,17,16,0,2011,false
386,2.0,108,1.5,1020,1060,3.0,0,0,3,1020,0,2008,0,3988,35,47,0,2008,false
387,2.0,110,1.0,980,1179,2.0,0,0,3,980,0,2010,0,1723,35,58,0,2010,false
388,4.0,89,2.25,4230,37769,2.0,0,0,3,4230,0,1989,0,1617,42,44,0,1989,false
389,3.0,72,2.25,1640,11050,1.0,0,0,4,1640,0,1972,0,913,32,37,0,1972,false
390,4.0,23,3.5,3810,13592,1.0,0,1,3,2560,1250,2013,1923,2073,32,34,0,1923,true
391,4.0,96,2.75,2790,10819,2.0,0,0,3,2790,0,1996,0,1613,16,15,0,1996,false
392,4.0,26,1.75,1750,5500,1.5,0,0,5,1050,700,1926,0,3881,35,56,0,1926,true
393,4.0,83,1.0,1430,8355,1.5,0,0,4,1430,0,1983,0,2675,1,45,0,1983,false
394,3.0,103,2.5,1850,4597,2.0,0,0,3,1850,0,2003,0,1055,9,26,0,2003,false
395,2.0,84,1.0,960,28717,1.0,0,0,4,960,0,1984,0,2540,41,40,0,1984,false
396,3.0,92,3.0,2480,45302,1.0,0,0,4,1620,860,1976,1992,1634,42,44,0,1992,true
397,4.0,76,3.0,3750,11025,2.0,0,0,3,3750,0,1976,0,2561,33,42,0,1976,false
398,4.0,100,2.5,2600,11951,2.0,0,0,3,2600,0,1988,2000,2792,14,13,0,2000,false
399,3.0,89,1.75,1390,8700,1.0,0,3,4,840,550,1912,1989,3744,32,35,0,1989,true
400,4.0,89,2.5,2260,7753,2.0,0,0,3,2260,0,1989,0,3002,16,17,0,1989,false
401,4.0,84,2.25,2470,7447,2.0,0,0,3,2470,0,1984,0,3176,20,67,0,1984,false
402,2.0,28,1.0,810,7980,1.0,0,0,1,810,0,1928,0,596,35,65,0,1928,false
403,4.0,59,2.0,1650,6000,1.0,0,0,5,1000,650,1959,0,1880,35,64,0,1959,true
404,3.0,101,2.25,3000,11665,1.5,1,4,3,3000,0,2001,0,4512,33,43,0,2001,false
405,2.0,105,1.0,720,18000,1.0,0,0,3,720,0,1950,2005,152,35,71,0,2005,false
406,3.0,113,1.5,1390,48257,1.0,0,0,3,1390,0,1922,2013,3347,13,14,0,2013,false
407,3.0,103,2.25,1445,1606,2.0,0,0,3,1300,145,2003,0,1734,16,15,0,2003,true
408,2.0,10,1.0,1840,3300,1.5,0,0,4,1130,710,1910,0,3740,35,50,0,1910,true
409,3.0,99,2.5,2100,5824,2.0,0,2,3,2100,0,1999,0,3982,38,38,0,1999,false
410,3.0,73,1.5,1060,10464,1.0,0,0,4,1060,0,1973,0,884,19,22,0,1973,false
411,3.0,53,1.5,1500,6337,1.0,0,0,5,1500,0,1953,0,735,35,60,0,1953,false
412,4.0,104,2.75,1970,7213,1.0,0,0,3,1170,800,1977,2004,1395,32,36,0,2004,true
413,3.0,105,3.25,1410,1253,3.0,0,0,3,1410,0,2005,0,4444,35,47,0,2005,false
414,4.0,62,2.75,3720,9450,1.0,0,4,5,1960,1760,1962,0,753,3,5,0,1962,true
415,4.0,77,2.0,2190,14439,1.0,0,0,4,1180,1010,1977,0,2802,1,0,0,1977,true
416,3.0,69,2.0,1920,8075,1.0,0,0,4,1510,410,1969,0,2752,14,13,0,1969,true
417,3.0,59,1.0,1160,8320,1.0,0,0,4,1160,0,1959,0,2114,18,20,0,1959,false
418,4.0,96,4.25,5860,52889,2.0,0,0,4,4910,950,1996,0,785,42,41,0,1996,true
419,4.0,26,1.75,2000,4000,1.5,0,0,5,1450,550,1926,0,3147,35,61,0,1926,true
420,4.0,106,3.0,2163,5883,2.0,0,0,3,2163,0,2006,0,3214,0,0,0,2006,false
421,5.0,92,3.0,3480,57499,1.0,0,0,4,2340,1140,1976,1992,2040,16,15,0,1992,true
422,4.0,106,2.5,2840,6268,2.0,0,0,3,2840,0,1998,2006,1027,17,16,0,2006,false
423,2.0,5,1.0,1150,4400,1.0,0,0,4,1150,0,1905,0,3082,35,53,0,1905,false
424,4.0,96,2.75,3100,3773,2.0,0,0,3,2000,1100,1919,1996,1157,35,59,0,1996,true
425,3.0,63,2.5,1420,14850,1.0,0,0,4,1020,400,1963,0,2794,18,20,0,1963,true
426,4.0,93,2.25,2430,32496,1.0,0,0,3,2430,0,1993,0,1504,42,44,0,1993,false
427,4.0,84,2.25,1930,7452,1.0,0,0,3,1430,500,1984,0,1813,18,19,0,1984,true
428,3.0,80,2.25,1660,10140,1.0,0,0,4,1370,290,1980,0,4492,31,31,0,1980,true
429,3.0,63,2.0,1400,7293,1.0,0,0,4,1400,0,1963,0,2331,3,7,0,1963,false
430,4.0,101,2.5,2660,4000,2.0,0,0,3,2660,0,2001,0,4501,31,32,0,2001,false
431,4.0,68,2.5,2000,13300,1.0,0,0,4,1200,800,1968,0,2583,1,0,0,1968,true
432,4.0,77,2.25,2130,8078,1.0,0,0,4,1380,750,1977,0,2878,32,33,0,1977,true
433,3.0,107,2.25,1352,1694,3.0,0,0,3,1352,0,2007,0,444,35,60,0,2007,false
434,3.0,87,1.75,1750,11340,1.0,0,1,4,1300,450,1987,0,3072,33,42,0,1987,true
435,5.0,56,1.75,2320,8100,1.0,0,0,4,1160,1160,1956,0,3252,6,68,0,1956,true
436,2.0,101,1.0,1420,81892,1.0,0,0,3,1180,240,1956,2001,1517,32,33,0,2001,true
437,4.0,103,2.5,1940,3784,2.0,0,0,3,1940,0,2003,0,1262,32,36,0,2003,false
438,3.0,96,2.0,1410,4800,1.0,0,0,3,1410,0,1940,1996,4054,35,56,0,1996,false
439,3.0,104,1.0,1360,9948,1.0,0,0,3,1360,0,1977,2004,1840,4,8,0,2004,false
440,3.0,103,1.75,1220,7250,1.0,0,0,3,1220,0,1962,2003,3289,27,27,0,2003,false
441,4.0,114,2.5,2830,20345,2.0,0,0,3,1980,850,1979,2014,253,3,3,0,2014,true
442,4.0,99,2.75,3780,10308,2.0,0,0,3,3780,0,1999,0,2334,33,43,0,1999,false
443,4.0,100,2.5,2330,14289,2.0,0,0,4,2330,0,1978,2000,1754,3,6,0,2000,false
444,3.0,100,2.5,3560,107290,2.0,0,0,3,3560,0,1987,2000,1843,31,32,0,2000,false
445,4.0,76,1.5,1470,70800,1.0,0,0,3,1470,0,1976,0,2525,30,30,0,1976,false
446,4.0,92,2.25,3060,48787,2.0,0,0,3,3060,0,1992,0,2673,30,30,0,1992,false
447,3.0,112,1.0,1030,6127,1.0,0,0,3,880,150,1947,2012,4168,35,60,0,2012,true
448,4.0,68,2.5,1930,9653,1.0,0,0,4,1930,0,1968,0,2527,14,13,0,1968,false
449,3.0,79,1.75,1780,120661,1.0,0,0,4,1780,0,1979,0,2781,11,11,0,1979,false
450,3.0,92,2.5,2000,9202,2.0,0,0,4,2000,0,1992,0,1790,21,23,0,1992,false
451,3.0,69,2.0,1690,9583,1.0,0,0,4,1690,0,1969,0,186,32,37,0,1969,false
452,5.0,100,4.5,5190,23716,2.0,0,2,3,3390,1800,1987,2000,4270,23,25,0,2000,true
453,3.0,92,1.75,1300,5413,1.5,0,0,3,1300,0,1925,1992,4457,35,54,0,1992,false
454,4.0,111,3.25,2400,29252,2.0,0,0,4,2400,0,1982,2011,1077,42,41,0,2011,false
455,2.0,96,2.0,1150,6634,1.0,0,0,3,860,290,1940,1996,1333,35,54,0,1996,true
456,4.0,80,2.25,2310,7490,2.0,0,0,3,2310,0,1980,0,257,32,33,0,1980,false
457,4.0,106,3.5,2730,3047,2.0,0,0,3,2400,330,2006,0,2328,35,55,0,2006,true
458,4.0,12,2.5,2840,4500,2.0,0,0,3,2840,0,2012,1912,1585,17,16,0,1912,false
459,2.0,103,1.5,1020,1525,2.0,0,0,3,1020,0,2004,2003,92,35,62,0,2003,false
460,3.0,108,2.0,1340,1384,3.0,0,0,3,1340,0,2008,0,4395,35,47,0,2008,false
461,4.0,107,3.25,3540,159430,2.0,0,0,3,3540,0,2007,0,2774,7,10,0,2007,false
462,5.0,110,6.5,7270,130017,2.0,0,0,3,6420,850,2010,0,3895,16,17,0,2010,true
463,3.0,107,2.25,998,904,2.0,0,0,3,798,200,2007,0,4171,35,56,0,2007,true
464,5.0,79,2.75,3060,7015,1.0,0,0,5,1600,1460,1979,0,195,35,65,0,1979,true
465,3.0,103,2.5,2130,6969,2.0,0,0,3,2130,0,2003,0,4511,21,23,0,2003,false
466,4.0,107,2.0,2520,6000,1.0,0,0,3,1400,1120,1921,2007,3795,35,47,0,2007,true
467,4.0,103,1.0,1940,9533,1.0,0,0,3,1080,860,1962,2003,4500,18,19,0,2003,true
468,3.0,106,2.5,1350,1250,3.0,0,0,3,1270,80,2006,0,3665,35,63,0,2006,true
469,4.0,2,2.5,2160,5298,2.5,0,0,4,2160,0,1902,0,4349,35,59,0,1902,false
470,3.0,107,2.5,1370,1350,2.0,0,0,3,1010,360,2007,0,3565,35,63,0,2007,true
471,4.0,101,4.5,5420,101930,1.0,0,0,3,3890,1530,2001,0,2168,31,32,0,2001,true
472,4.0,95,2.5,2830,5000,2.0,0,0,3,2830,0,1995,0,2879,35,48,0,1995,false
473,3.0,114,2.5,2010,2287,2.0,0,0,3,1390,620,2014,0,2165,16,17,0,2014,true
474,4.0,53,2.75,3300,12090,2.0,0,0,3,3300,0,1953,0,4364,8,3,0,1953,false
475,2.0,103,2.5,1230,1391,2.0,0,0,3,870,360,2004,2003,145,35,53,0,2003,true
476,3.0,52,1.5,1720,7119,1.5,0,0,4,1720,0,1952,0,1292,36,67,0,1952,false
477,1.0,41,1.0,810,2451,1.0,0,0,5,810,0,1941,0,4431,35,61,0,1941,false
478,3.0,28,1.75,1560,8078,1.5,1,4,4,1560,0,1928,0,2918,23,25,0,1928,false
479,3.0,86,2.0,2560,216777,1.0,0,0,3,2560,0,1986,0,1577,1,45,0,1986,false
480,4.0,78,3.25,4700,38412,2.0,0,0,3,3420,1280,1978,0,2967,3,4,0,1978,true
481,2.0,106,1.0,1220,2500,1.0,0,0,3,770,450,1910,2006,2577,35,61,0,2006,true
482,5.0,75,2.75,3650,20150,1.0,0,0,4,2360,1290,1975,0,459,3,3,0,1975,true
483,3.0,70,3.25,2170,12508,1.5,0,0,5,1650,520,1928,1970,3280,23,25,0,1970,true
484,4.0,109,2.25,2540,228254,1.0,0,0,3,1450,1090,1990,2009,2686,11,11,0,2009,true
485,2.0,90,1.0,910,4500,1.5,0,0,4,910,0,1906,1990,3276,35,57,0,1990,false
486,4.0,100,2.5,2980,4930,2.0,0,0,3,2890,90,2000,0,1217,3,5,0,2000,true
487,4.0,94,1.75,2120,4650,1.0,0,1,3,1190,930,1951,1994,4378,35,56,0,1994,true
488,4.0,103,3.5,3460,3997,2.0,0,0,3,2560,900,2004,2003,2016,35,47,0,2003,true
489,5.0,103,3.0,2480,10090,1.0,0,0,3,1300,1180,2004,2003,3600,35,71,0,2003,true
490,3.0,100,2.25,2200,16921,2.0,0,0,3,2200,0,1987,2000,1849,21,23,0,2000,false
491,4.0,43,2.0,1730,5500,1.0,0,0,5,1010,720,1943,0,4101,35,49,0,1943,true
492,3.0,83,2.5,2920,34527,1.0,0,4,4,1800,1120,1954,1983,3522,35,55,0,1983,true
493,3.0,66,1.0,990,8012,1.0,0,0,4,990,0,1966,0,1201,32,36,0,1966,false
494,4.0,99,2.5,3040,6887,2.0,0,0,3,3040,0,1999,0,1822,33,42,0,1999,false
495,5.0,103,3.0,4530,258746,1.5,0,0,4,3200,1330,2003,0,1708,42,44,0,2003,true
496,3.0,101,1.5,1370,8470,1.0,0,0,4,1370,0,1961,2001,2088,1,45,0,2001,false
497,3.0,103,2.5,1940,4927,2.0,0,0,3,1940,0,2004,2003,1335,32,36,0,2003,false
498,3.0,103,2.5,1040,2643,2.0,0,0,3,720,320,2004,2003,3496,35,57,0,2003,true
499,4.0,80,2.25,1800,8623,1.0,0,0,4,1360,440,1980,0,367,19,21,0,1980,true
500,3.0,114,1.75,1720,5000,1.0,0,0,3,1720,0,1954,2014,1158,35,59,0,2014,false
501,3.0,94,1.0,980,6380,1.0,0,0,3,760,220,1941,1994,1351,35,54,0,1994,true
502,4.0,103,2.5,3110,6142,2.0,0,0,3,3110,0,2004,2003,318,31,31,0,2003,false
503,5.0,23,3.0,2100,7715,1.0,0,0,3,1250,850,2013,1923,124,6,69,0,1923,true
504,3.0,56,1.5,2020,11358,1.0,0,0,4,1190,830,1956,0,344,19,21,0,1956,true
505,4.0,101,1.75,2350,11914,1.0,0,0,4,2350,0,1961,2001,4187,23,25,0,2001,false
506,4.0,68,2.25,3290,12329,1.5,0,0,4,3290,0,1968,0,4372,23,25,0,1968,false
507,5.0,86,2.25,2180,7813,2.0,0,0,3,2180,0,1986,0,2309,21,23,0,1986,false
508,2.0,107,2.25,1290,1334,3.0,0,0,3,1290,0,2007,0,3653,35,50,0,2007,false
509,3.0,69,1.0,1460,9750,1.0,0,0,4,1460,0,1969,0,2626,18,26,0,1969,false
510,2.0,108,1.0,1290,2828,2.0,0,0,3,1290,0,2008,0,2023,31,32,0,2008,false
511,4.0,10,2.5,2350,3150,1.5,0,0,4,1690,660,1910,0,3261,35,47,0,1910,true
512,3.0,109,1.0,1080,8100,1.0,0,0,4,1080,0,1955,2009,1697,36,67,0,2009,false
513,4.0,89,2.5,2670,13463,2.0,0,0,4,2670,0,1989,0,2077,16,17,0,1989,false
514,4.0,103,3.25,3680,5759,2.0,0,0,3,2840,840,2003,0,3635,16,15,0,2003,true
515,3.0,94,1.75,1440,8040,1.0,0,0,3,960,480,1951,1994,332,35,60,0,1994,true
516,4.0,56,1.75,1940,4800,1.0,0,0,5,1030,910,1922,1956,3153,35,59,0,1956,true
517,3.0,97,1.0,1280,9898,1.0,0,0,3,1280,0,1968,1997,678,42,41,0,1997,false
518,3.0,17,2.75,2980,27144,1.5,1,2,5,2180,800,1917,0,4515,6,68,0,1917,true
519,3.0,89,1.0,970,8580,1.0,0,0,3,970,0,1959,1989,2529,14,2,0,1989,false
520,4.0,30,3.0,2110,5000,1.5,0,2,4,1640,470,1930,0,4410,35,63,0,1930,true
521,2.0,109,2.5,1480,1369,3.0,0,0,3,1480,0,2009,0,4149,31,31,0,2009,false
522,2.0,53,1.0,700,10540,1.0,0,0,3,700,0,1953,0,517,26,68,0,1953,false
523,3.0,62,2.0,2700,6120,1.0,0,0,4,1350,1350,1962,0,515,35,54,0,1962,true
524,4.0,18,3.25,2330,9687,2.0,0,3,3,2330,0,1918,0,3946,35,53,0,1918,false
525,5.0,63,1.75,3380,20021,1.0,0,0,4,1690,1690,1963,0,4464,8,3,0,1963,true
526,4.0,36,2.75,2600,2750,1.5,0,0,3,1620,980,1936,0,2126,35,52,0,1936,true
527,2.0,75,1.75,1360,8100,1.0,0,0,3,860,500,1975,0,768,35,70,0,1975,true
528,4.0,78,2.5,2780,6369,1.0,0,0,3,1590,1190,1978,0,4406,19,22,0,1978,true
529,3.0,45,1.0,1250,53143,1.0,0,0,5,1250,0,1945,0,1633,21,23,0,1945,false
